Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
696,680499,680499,10000,2025-04-14,1
697,156485,156485,10000,2025-07-21,1
698,433212,433212,10000,2025-08-21,1
699,553246,553246,10000,2025-08-07,1
700,953162,953162,10000,2025-04-07,1
701,360981,360981,10000,2025-04-14,1
702,971605,971605,10000,2025-08-28,1
703,455446,455446,10000,2025-05-21,1
704,430138,430138,10000,2025-03-28,1
705,345494,345494,10000,2025-12-21,1
706,754241,754241,10000,2025-10-07,1
707,702191,702191,10000,2025-07-21,1
708,834060,834060,10000,2025-11-07,1
709,702710,702710,10000,2025-12-21,1
710,579147,579147,10000,2025-05-14,1
711,365762,365762,10000,2025-05-07,1
712,818457,818457,10000,2025-03-21,1
713,804230,804230,10000,2025-05-07,1
714,988611,988611,10000,2025-02-13,1
715,337145,337145,10000,2025-02-27,1
716,75715,75715,10000,2025-11-14,1
717,455250,455250,10000,2025-11-07,1
718,714338,714338,10000,2025-09-28,1
719,974075,974075,10000,2025-05-28,1
720,344800,344800,10000,2025-01-27,1
721,92940,92940,10000,2025-12-07,1
722,678021,678021,10000,2025-07-07,1
723,167215,167215,10000,2025-11-14,1
724,48959,48959,10000,2025-10-07,1
725,40968,40968,10000,2025-12-07,1
726,50187,50187,10000,2025-02-13,1
727,879328,879328,10000,2025-07-14,1
728,657669,657669,10000,2025-11-28,1
729,267705,267705,10000,2025-06-07,1
730,379738,379738,10000,2025-07-14,1
731,461699,461699,10000,2025-06-21,1
732,321446,321446,10000,2025-04-07,1
733,141548,141548,10000,2025-09-28,1
734,879817,879817,10000,2025-11-14,1
735,787249,787249,10000,2025-12-14,1
736,453084,453084,10000,2025-12-07,1
737,742742,742742,10000,2025-05-07,1
738,862150,862150,10000,2025-08-07,1
739,198148,198148,10000,2025-05-21,1
740,6975,6975,10000,2025-01-20,1
741,279377,279377,10000,2025-04-28,1
742,133017,133017,10000,2025-06-07,1
743,147495,147495,10000,2025-12-28,1
744,220552,220552,10000,2025-08-07,1
745,864695,864695,10000,2025-07-21,1
746,602541,602541,10000,2025-04-14,1
747,806501,806501,10000,2025-07-21,1
748,988732,988732,10000,2025-06-14,1
749,576555,576555,10000,2025-04-14,1
750,967907,967907,10000,2025-07-21,1
751,693780,693780,10000,2025-07-28,1
752,140686,140686,10000,2025-05-21,1
753,268207,268207,10000,2025-10-21,1
754,433106,433106,10000,2025-05-07,1
755,449560,449560,10000,2025-04-21,1
756,920152,920152,10000,2025-01-27,1
757,455843,455843,10000,2025-06-21,1
758,420555,420555,10000,2025-01-20,1
759,943416,943416,10000,2025-08-21,1
760,906976,906976,10000,2025-01-27,1
761,229381,229381,10000,2025-09-21,1
762,704229,704229,10000,2025-02-13,1
763,814272,814272,10000,2025-10-14,1
764,972933,972933,10000,2025-04-14,1
765,368522,368522,10000,2025-11-21,1
766,384442,384442,10000,2025-05-21,1
767,35188,35188,10000,2025-02-20,1
768,637189,637189,10000,2025-12-14,1
769,303686,303686,10000,2025-09-28,1
770,307346,307346,10000,2025-09-28,1
771,871300,871300,10000,2025-08-07,1
772,161085,161085,10000,2025-02-13,1
773,274490,274490,10000,2025-12-21,1
774,284684,284684,10000,2025-10-28,1
775,728506,728506,10000,2025-06-14,1
776,520174,520174,10000,2025-03-28,1
777,930379,930379,10000,2025-01-06,1
778,540870,540870,10000,2025-10-14,1
779,21256,21256,10000,2025-01-27,1
780,761781,761781,10000,2025-05-14,1
781,453160,453160,10000,2025-02-20,1
782,724778,724778,10000,2025-04-07,1
783,809254,809254,10000,2025-01-27,1
784,683389,683389,10000,2025-03-07,1
785,603060,603060,10000,2025-09-14,1
786,295887,295887,10000,2025-06-07,1
787,158986,158986,10000,2025-05-21,1
788,228831,228831,10000,2025-03-21,1
789,981527,981527,10000,2025-10-07,1
790,429972,429972,10000,2025-10-14,1
791,673803,673803,10000,2025-12-28,1
792,365228,365228,10000,2025-11-21,1
793,109227,109227,10000,2025-06-07,1
794,152209,152209,10000,2025-11-14,1
795,859100,859100,10000,2025-04-07,1
796,521716,521716,10000,2025-06-14,1
797,63491,63491,10000,2025-06-21,1
798,275747,275747,10000,2025-05-28,1
799,265974,265974,10000,2025-09-14,1
800,132171,132171,10000,2025-02-13,1
801,928630,928630,10000,2025-03-28,1
802,96386,96386,10000,2025-05-07,1
803,858419,858419,10000,2025-05-28,1
804,47197,47197,10000,2025-12-14,1
805,440081,440081,10000,2025-05-28,1
806,806365,806365,10000,2025-03-07,1
807,718647,718647,10000,2025-07-07,1
808,165713,165713,10000,2025-10-07,1
809,363648,363648,10000,2025-07-28,1
810,308796,308796,10000,2025-09-14,1
811,431077,431077,10000,2025-10-21,1
812,518093,518093,10000,2025-07-21,1
813,303268,303268,10000,2025-08-07,1
814,756071,756071,10000,2025-10-07,1
815,497279,497279,10000,2025-09-07,1
816,731457,731457,10000,2025-07-07,1
817,439007,439007,10000,2025-06-21,1
818,266292,266292,10000,2025-07-28,1
819,909470,909470,10000,2025-11-21,1
820,488227,488227,10000,2025-12-14,1
821,235121,235121,10000,2025-05-28,1
822,198819,198819,10000,2025-03-21,1
823,838917,838917,10000,2025-02-13,1
824,405701,405701,10000,2025-06-21,1
825,377878,377878,10000,2025-06-14,1
826,805580,805580,10000,2025-01-13,1
827,125375,125375,10000,2025-07-21,1
828,526833,526833,10000,2025-06-07,1
829,927532,927532,10000,2025-03-28,1
830,572309,572309,10000,2025-09-07,1
831,579263,579263,10000,2025-09-07,1
832,26196,26196,10000,2025-07-28,1
833,471886,471886,10000,2025-04-21,1
834,105635,105635,10000,2025-08-14,1
835,796475,796475,10000,2025-02-27,1
836,306522,306522,10000,2025-06-28,1
837,417399,417399,10000,2025-06-07,1
838,398876,398876,10000,2025-10-28,1
839,782322,782322,10000,2025-06-28,1
840,275367,275367,10000,2025-05-14,1
841,95174,95174,10000,2025-01-13,1
842,577203,577203,10000,2025-01-20,1
843,374506,374506,10000,2025-03-28,1
844,789134,789134,10000,2025-02-06,1
845,662243,662243,10000,2025-05-28,1
846,389573,389573,10000,2025-05-28,1
847,953535,953535,10000,2025-04-14,1
848,349628,349628,10000,2025-04-07,1
849,133489,133489,10000,2025-09-21,1
850,931392,931392,10000,2025-10-14,1
851,761080,761080,10000,2025-06-14,1
852,671715,671715,10000,2025-04-14,1
853,131597,131597,10000,2025-07-21,1
854,867281,867281,10000,2025-08-14,1
855,103812,103812,10000,2025-08-21,1
856,803163,803163,10000,2025-06-07,1
857,372700,372700,10000,2025-04-21,1
858,948045,948045,10000,2025-04-14,1
859,580375,580375,10000,2025-09-21,1
860,516941,516941,10000,2025-05-28,1
861,79321,79321,10000,2025-09-21,1
862,831732,831732,10000,2025-06-28,1
863,28392,28392,10000,2025-07-28,1
864,696054,696054,10000,2025-10-14,1
865,841699,841699,10000,2025-09-21,1
866,622259,622259,10000,2025-02-27,1
867,374669,374669,10000,2025-09-07,1
868,211789,211789,10000,2025-08-28,1
869,466983,466983,10000,2025-11-28,1
870,753797,753797,10000,2025-07-21,1
871,185362,185362,10000,2025-06-14,1
872,350893,350893,10000,2025-09-21,1
873,385526,385526,10000,2025-05-07,1
874,583340,583340,10000,2025-10-28,1
875,114395,114395,10000,2025-07-21,1
876,848440,848440,10000,2025-02-20,1
877,828346,828346,10000,2025-03-28,1
878,783840,783840,10000,2025-08-21,1
879,260857,260857,10000,2025-09-21,1
880,405573,405573,10000,2025-02-13,1
881,337449,337449,10000,2025-12-28,1
882,768759,768759,10000,2025-06-07,1
883,289214,289214,10000,2025-03-14,1
884,990332,990332,10000,2025-10-28,1
885,351845,351845,10000,2025-04-28,1
886,794600,794600,10000,2025-01-13,1
887,784352,784352,10000,2025-01-13,1
888,352869,352869,10000,2025-02-13,1
889,958965,958965,10000,2025-02-13,1
890,513465,513465,10000,2025-11-28,1
891,682543,682543,10000,2025-11-14,1
892,64315,64315,10000,2025-09-21,1
893,216960,216960,10000,2025-10-14,1
894,353058,353058,10000,2025-08-21,1
895,908913,908913,10000,2025-05-14,1
896,178568,178568,10000,2025-11-21,1
897,278288,278288,10000,2025-05-07,1
898,899680,899680,10000,2025-02-20,1
899,982748,982748,10000,2025-02-06,1
900,525980,525980,10000,2025-02-06,1
901,297565,297565,10000,2025-01-06,1
902,465847,465847,10000,2025-10-21,1
903,260233,260233,10000,2025-01-06,1
904,867274,867274,10000,2025-08-07,1
905,687833,687833,10000,2025-04-28,1
906,421951,421951,10000,2025-11-14,1
907,758678,758678,10000,2025-11-21,1
908,322704,322704,10000,2025-09-14,1
909,776496,776496,10000,2025-07-28,1
910,652340,652340,10000,2025-05-07,1
911,192941,192941,10000,2025-02-27,1
912,19845,19845,10000,2025-03-21,1
913,583950,583950,10000,2025-06-28,1
914,638477,638477,10000,2025-06-21,1
915,699081,699081,10000,2025-01-20,1
916,641726,641726,10000,2025-05-07,1
917,590158,590158,10000,2025-06-14,1
918,840051,840051,10000,2025-03-21,1
919,487380,487380,10000,2025-08-21,1
920,899290,899290,10000,2025-01-27,1
921,383514,383514,10000,2025-11-07,1
922,684579,684579,10000,2025-06-07,1
923,707179,707179,10000,2025-03-07,1
924,785632,785632,10000,2025-07-14,1
925,222701,222701,10000,2025-06-21,1
926,157408,157408,10000,2025-01-27,1
927,824391,824391,10000,2025-06-07,1
928,112773,112773,10000,2025-02-13,1
929,713530,713530,10000,2025-07-14,1
930,107082,107082,10000,2025-07-28,1
931,623945,623945,10000,2025-10-07,1
932,391495,391495,10000,2025-08-28,1
933,21164,21164,10000,2025-10-28,1
934,740456,740456,10000,2025-02-06,1
935,703655,703655,10000,2025-07-21,1
936,859548,859548,10000,2025-06-28,1
937,960299,960299,10000,2025-10-07,1
938,875987,875987,10000,2025-05-28,1
939,637182,637182,10000,2025-12-07,1
940,249731,249731,10000,2025-04-28,1
941,997194,997194,10000,2025-07-28,1
942,144995,144995,10000,2025-02-27,1
943,819562,819562,10000,2025-03-28,1
944,16666,16666,10000,2025-07-14,1
945,596746,596746,10000,2025-06-14,1
946,536889,536889,10000,2025-11-28,1
947,850818,850818,10000,2025-08-21,1
948,511658,511658,10000,2025-12-21,1
949,804993,804993,10000,2025-06-07,1
950,527473,527473,10000,2025-03-07,1
951,900174,900174,10000,2025-06-28,1
952,136197,136197,10000,2025-02-13,1
953,733325,733325,10000,2025-08-14,1
954,894128,894128,10000,2025-12-21,1
955,949919,949919,10000,2025-05-28,1
956,915638,915638,10000,2025-09-28,1
957,280850,280850,10000,2025-05-07,1
958,239279,239279,10000,2025-10-07,1
959,819701,819701,10000,2025-08-14,1
960,388926,388926,10000,2025-08-21,1
961,174304,174304,10000,2025-03-28,1
962,864086,864086,10000,2025-11-21,1
963,752381,752381,10000,2025-09-07,1
964,826832,826832,10000,2025-02-06,1
965,308169,308169,10000,2025-12-28,1
966,962106,962106,10000,2025-09-14,1
967,333745,333745,10000,2025-11-14,1
968,840875,840875,10000,2025-06-21,1
969,5792,5792,10000,2025-10-28,1
970,305044,305044,10000,2025-06-14,1
971,727660,727660,10000,2025-02-20,1
972,602412,602412,10000,2025-12-07,1
973,491887,491887,10000,2025-12-14,1
974,210524,210524,10000,2025-03-14,1
975,918788,918788,10000,2025-05-07,1
976,559458,559458,10000,2025-07-28,1
977,845885,845885,10000,2025-02-27,1
978,192025,192025,10000,2025-08-28,1
979,478155,478155,10000,2025-06-07,1
980,835118,835118,10000,2025-09-28,1
981,163019,163019,10000,2025-05-28,1
982,379250,379250,10000,2025-03-14,1
983,978040,978040,10000,2025-03-28,1
984,883484,883484,10000,2025-11-21,1
985,501640,501640,10000,2025-08-07,1
986,2210,2210,10000,2025-01-13,1
987,188968,188968,10000,2025-04-21,1
988,855156,855156,10000,2025-06-28,1
989,817620,817620,10000,2025-12-07,1
990,980968,980968,10000,2025-03-28,1
991,874707,874707,10000,2025-11-28,1
992,19137,19137,10000,2025-04-14,1
993,548373,548373,10000,2025-04-14,1
994,346142,346142,10000,2025-09-28,1
995,189700,189700,10000,2025-04-21,1
996,66609,66609,10000,2025-12-28,1
997,415065,415065,10000,2025-01-20,1
998,411635,411635,10000,2025-09-07,1
999,831999,831999,10000,2025-03-21,1
1000,816681,816681,10000,2025-05-14,1
1001,537843,537843,10000,2025-07-07,1
1002,709291,709291,10000,2025-12-14,1
1003,820013,820013,10000,2025-06-21,1
1004,41044,41044,10000,2025-02-20,1
1005,459991,459991,10000,2025-10-21,1
1006,197738,197738,10000,2025-04-07,1
1007,827631,827631,10000,2025-04-14,1
1008,434714,434714,10000,2025-09-28,1
1009,623478,623478,10000,2025-06-28,1
1010,270068,270068,10000,2025-11-21,1
1011,904658,904658,10000,2025-09-28,1
1012,205682,205682,10000,2025-12-21,1
1013,989060,989060,10000,2025-05-07,1
1014,950188,950188,10000,2025-02-20,1
1015,768393,768393,10000,2025-06-07,1
1016,706956,706956,10000,2025-07-28,1
1017,906382,906382,10000,2025-06-14,1
1018,233048,233048,10000,2025-09-28,1
1019,524247,524247,10000,2025-05-14,1
1020,292797,292797,10000,2025-12-28,1
1021,473611,473611,10000,2025-01-06,1
1022,667612,667612,10000,2025-01-27,1
1023,684427,684427,10000,2025-01-06,1
1024,480738,480738,10000,2025-06-28,1
1025,4581,4581,10000,2025-07-07,1
1026,336954,336954,10000,2025-08-21,1
1027,542866,542866,10000,2025-03-28,1
1028,320904,320904,10000,2025-10-14,1
1029,180124,180124,10000,2025-02-20,1
1030,593697,593697,10000,2025-02-13,1
1031,68195,68195,10000,2025-04-28,1
1032,125239,125239,10000,2025-03-07,1
1033,640619,640619,10000,2025-04-28,1
1034,538901,538901,10000,2025-05-28,1
1035,138185,138185,10000,2025-07-21,1
1036,89866,89866,10000,2025-07-14,1
1037,182594,182594,10000,2025-11-21,1
1038,468792,468792,10000,2025-11-07,1
1039,175388,175388,10000,2025-03-14,1
1040,783278,783278,10000,2025-02-06,1
1041,907076,907076,10000,2025-05-07,1
1042,920426,920426,10000,2025-10-28,1
1043,59587,59587,10000,2025-10-21,1
1044,689924,689924,10000,2025-01-13,1
1045,44161,44161,10000,2025-08-28,1
1046,291662,291662,10000,2025-11-21,1
1047,425739,425739,10000,2025-03-21,1
1048,130408,130408,10000,2025-04-21,1
1049,732373,732373,10000,2025-01-06,1
1050,703778,703778,10000,2025-11-21,1
1051,171796,171796,10000,2025-05-21,1
1052,691350,691350,10000,2025-12-07,1
1053,629967,629967,10000,2025-03-21,1
1054,349374,349374,10000,2025-07-28,1
1055,745677,745677,10000,2025-05-14,1
1056,300866,300866,10000,2025-01-13,1
1057,579704,579704,10000,2025-11-21,1
1058,830041,830041,10000,2025-11-14,1
1059,171316,171316,10000,2025-01-27,1
1060,531537,531537,10000,2025-04-14,1
1061,652805,652805,10000,2025-08-14,1
1062,118483,118483,10000,2025-09-21,1
1063,451467,451467,10000,2025-07-07,1
1064,804787,804787,10000,2025-11-14,1
1065,159810,159810,10000,2025-08-21,1
1066,28782,28782,10000,2025-08-21,1
1067,370755,370755,10000,2025-12-28,1
1068,633353,633353,10000,2025-06-21,1
1069,533283,533283,10000,2025-01-20,1
1070,243112,243112,10000,2025-03-28,1
1071,529812,529812,10000,2025-07-28,1
1072,607435,607435,10000,2025-08-28,1
1073,914275,914275,10000,2025-01-06,1
1074,316312,316312,10000,2025-03-28,1
1075,827980,827980,10000,2025-03-28,1
1076,985705,985705,10000,2025-03-07,1
1077,56402,56402,10000,2025-02-06,1
1078,246233,246233,10000,2025-10-07,1
1079,860145,860145,10000,2025-02-13,1
1080,136341,136341,10000,2025-07-07,1
1081,964295,964295,10000,2025-09-07,1
1082,942280,942280,10000,2025-07-14,1
1083,576653,576653,10000,2025-07-21,1
1084,395325,395325,10000,2025-02-13,1
1085,343549,343549,10000,2025-08-28,1
1086,803871,803871,10000,2025-05-14,1
1087,147312,147312,10000,2025-06-28,1
1088,150951,150951,10000,2025-06-07,1
1089,105567,105567,10000,2025-06-07,1
1090,530287,530287,10000,2025-11-14,1
1091,980382,980382,10000,2025-08-21,1
1092,281796,281796,10000,2025-12-07,1
1093,382369,382369,10000,2025-09-21,1
1094,870826,870826,10000,2025-04-21,1
1095,176830,176830,10000,2025-02-20,1
1096,566849,566849,10000,2025-10-07,1
1097,857300,857300,10000,2025-05-07,1
1098,206018,206018,10000,2025-11-21,1
1099,305546,305546,10000,2025-10-28,1
1100,55653,55653,10000,2025-01-20,1
1101,473075,473075,10000,2025-07-21,1
1102,826974,826974,10000,2025-06-28,1
1103,467769,467769,10000,2025-01-20,1
1104,464071,464071,10000,2025-12-14,1
1105,951973,951973,10000,2025-01-06,1
1106,703449,703449,10000,2025-12-28,1
1107,13814,13814,10000,2025-09-28,1
1108,634132,634132,10000,2025-08-07,1
1109,377299,377299,10000,2025-11-14,1
1110,9492,9492,10000,2025-12-07,1
1111,262611,262611,10000,2025-07-07,1
1112,887465,887465,10000,2025-10-07,1
1113,152948,152948,10000,2025-11-21,1
1114,164606,164606,10000,2025-09-28,1
1115,303847,303847,10000,2025-03-07,1
1116,10590,10590,10000,2025-12-07,1
1117,736612,736612,10000,2025-08-07,1
1118,148183,148183,10000,2025-11-14,1
1119,85292,85292,10000,2025-01-13,1
1120,633634,633634,10000,2025-03-28,1
1121,951187,951187,10000,2025-11-14,1
1122,656472,656472,10000,2025-08-21,1
1123,49675,49675,10000,2025-09-21,1
1124,884903,884903,10000,2025-10-07,1
1125,945345,945345,10000,2025-11-28,1
1126,776917,776917,10000,2025-09-21,1
1127,446327,446327,10000,2025-06-21,1
1128,412449,412449,10000,2025-11-28,1
1129,747362,747362,10000,2025-12-21,1
1130,120756,120756,10000,2025-12-07,1
1131,415895,415895,10000,2025-04-28,1
1132,422469,422469,10000,2025-04-14,1
1133,419975,419975,10000,2025-06-21,1
1134,74403,74403,10000,2025-04-14,1
1135,990111,990111,10000,2025-03-21,1
1136,61623,61623,10000,2025-05-14,1
1137,574153,574153,10000,2025-09-21,1
1138,469188,469188,10000,2025-12-07,1
1139,527107,527107,10000,2025-03-07,1
1140,283169,283169,10000,2025-09-07,1
1141,201999,201999,10000,2025-11-28,1
1142,718028,718028,10000,2025-10-28,1
1143,391359,391359,10000,2025-04-14,1
1144,756650,756650,10000,2025-05-07,1
1145,762818,762818,10000,2025-03-14,1
1146,206200,206200,10000,2025-05-21,1
1147,172833,172833,10000,2025-03-21,1
1148,791129,791129,10000,2025-07-21,1
1149,455057,455057,10000,2025-04-28,1
1150,371762,371762,10000,2025-09-28,1
1151,496225,496225,10000,2025-10-21,1
1152,176601,176601,10000,2025-07-07,1
1153,450879,450879,10000,2025-11-28,1
1154,486397,486397,10000,2025-12-14,1
1155,484330,484330,10000,2025-04-21,1
1156,322178,322178,10000,2025-04-07,1
1157,303086,303086,10000,2025-02-06,1
1158,684128,684128,10000,2025-03-14,1
1159,10940,10940,10000,2025-11-21,1
1160,162098,162098,10000,2025-11-21,1
1161,298852,298852,10000,2025-07-14,1
1162,611919,611919,10000,2025-11-28,1
1163,330220,330220,10000,2025-03-28,1
1164,99115,99115,10000,2025-10-21,1
1165,418077,418077,10000,2025-04-14,1
1166,384328,384328,10000,2025-01-27,1
1167,47722,47722,10000,2025-05-21,1
1168,604378,604378,10000,2025-04-21,1
1169,923232,923232,10000,2025-06-28,1
1170,723488,723488,10000,2025-09-28,1
1171,352326,352326,10000,2025-08-21,1
1172,140168,140168,10000,2025-12-21,1
1173,67829,67829,10000,2025-04-28,1
1174,48166,48166,10000,2025-08-07,1
1175,585400,585400,10000,2025-06-14,1
1176,230699,230699,10000,2025-04-28,1
1177,545459,545459,10000,2025-04-28,1
1178,849172,849172,10000,2025-02-20,1
1179,645752,645752,10000,2025-05-07,1
1180,177097,177097,10000,2025-11-14,1
1181,363131,363131,10000,2025-02-27,1
1182,207366,207366,10000,2025-07-28,1
1183,747325,747325,10000,2025-11-14,1
1184,562823,562823,10000,2025-10-07,1
1185,420012,420012,10000,2025-07-28,1
1186,556103,556103,10000,2025-05-28,1
1187,830712,830712,10000,2025-09-14,1
1188,874350,874350,10000,2025-12-07,1
